event_id,user_id,type,track_id,position_ms,duration_ms,client_ts,liked,unliked,added_to_playlist,discovery_via_search,do_not_recommend,raw_score,heart beat
3a693a9e-4764-4ef8-9d22-e3498303cd4d,USR_93DA9A21,play,rPAJSm0wYdc,158374,240227,2025-12-08T10:12:41,1,0,0,0,0,1.6592681089136525,84
ee76b560-af38-4341-8112-0b95b3b00c5a,USR_93DA9A21,play,8-HnmVg0-O8,133296,188747,2025-12-08T10:12:41,0,0,0,1,0,0.7062151981223542,94
ded61962-4ce3-4664-b183-1ee15ccf71b3,USR_93DA9A21,play,EhhiY11Z9-U,204025,261869,2025-12-08T10:12:41,1,0,0,0,0,1.7791109295105567,92
98cb500d-00a7-4f2d-8d90-cfce2b7c9b3f,USR_93DA9A21,play,dUaCEs3HfdI,93957,177451,2025-12-08T10:12:41,1,0,0,0,0,1.5294813779578589,89
cf0a31f0-ea08-4ee4-81cb-6f40ce269d32,USR_93DA9A21,play,xn81ExKl5VA,177655,280009,2025-12-08T10:12:41,1,0,0,0,0,1.634461749443768,93
7d6d23b3-d88e-421a-ba1a-904e8db8b4e9,USR_93DA9A21,play,dUaCEs3HfdI,87454,177451,2025-12-08T10:12:41,0,0,0,1,0,0.4928346416757302,93
e24de21f-e1c9-4b8b-96f8-7a9f47f270c8,USR_93DA9A21,play,xn81ExKl5VA,250598,280009,2025-12-08T10:12:41,1,0,1,0,0,3.0,86
8596a95a-6216-4469-bc8e-401ec05c2e53,USR_93DA9A21,finish,dUaCEs3HfdI,173665,177451,2025-12-08T10:12:41,0,0,0,1,0,0.9786645327442504,83
56bd4097-9fd2-4b5f-bf71-678a01796745,USR_93DA9A21,play,xn81ExKl5VA,251484,280009,2025-12-08T10:12:41,1,0,1,0,0,3.0,89
63c00ead-fb60-4ffc-8b06-068011a00dd6,USR_93DA9A21,play,dUaCEs3HfdI,140167,177451,2025-12-08T10:12:41,1,0,0,0,0,1.7898912939346636,94
3c191c0b-722f-4146-b002-c382dab13110,USR_93DA9A21,play,xn81ExKl5VA,186979,280009,2025-12-08T10:12:41,1,0,0,0,0,1.6677606791210282,97
ce1341ca-1a84-48e6-a4ed-fc37dc12225d,USR_93DA9A21,play,dUaCEs3HfdI,111097,177451,2025-12-08T10:12:41,1,0,0,0,0,1.6260714225335444,93
65815f27-ad31-41ab-bfd7-ff48f8c0bf15,USR_93DA9A21,finish,6d7l_cbkv0U,235875,247528,2025-12-08T10:12:41,1,0,1,0,0,3.0,92
61493703-8dfd-4c4c-8d15-989e4b8791f7,USR_93DA9A21,play,dUaCEs3HfdI,124745,177451,2025-12-08T10:12:41,1,0,0,0,0,1.70298279525052,86
b2ca9bad-ac9c-4aed-a8a9-f404a6d102f8,USR_93DA9A21,play,xn81ExKl5VA,115404,280009,2025-12-08T10:12:41,0,0,0,0,0,0.4121438953747915,85
216c8a24-fcb2-4e90-88ef-1ae8a57c1a24,USR_93DA9A21,play,NCtr6zKDoX4,186900,211010,2025-12-08T10:12:41,1,0,0,0,0,1.885740012321691,84
4cc6e5f4-e622-4f7d-a770-a88bb63c2a14,USR_93DA9A21,play,dUaCEs3HfdI,130462,177451,2025-12-08T10:12:41,1,0,0,0,0,1.7352001397568906,95
56b4fb00-f702-4d0b-ad44-004a3e45b40e,USR_93DA9A21,play,6M3tbxBva_k,104251,166235,2025-12-08T10:12:41,0,0,0,0,0,0.6271302673925467,80
d4b3e53d-7f75-421c-b94e-9138abffa72f,USR_93DA9A21,play,dUaCEs3HfdI,133055,177451,2025-12-08T10:12:41,1,0,0,0,0,1.7498126243300969,80
e0537077-3428-419c-9186-470727142a2c,USR_93DA9A21,play,xn81ExKl5VA,216296,280009,2025-12-08T10:12:41,1,0,0,0,0,1.7724608851858332,80
c948f6c9-de52-4539-9ee0-6b2b422627f2,USR_93DA9A21,play,dUaCEs3HfdI,56184,177451,2025-12-08T10:12:41,0,0,0,0,0,0.3166169815892838,89
de110e6c-ee66-44e9-855d-61e4afd8efbf,USR_93DA9A21,play,xn81ExKl5VA,156677,280009,2025-12-08T10:12:41,1,0,0,0,0,1.5595427289837112,89
bad3850d-103a-493d-8d6c-a9f99ad71861,USR_93DA9A21,play,-4NRBrxOKic,200368,219584,2025-12-08T10:12:41,1,0,0,0,0,1.912489070241912,80
243a1237-caaf-49ca-b212-7f7fd4d1838b,USR_93DA9A21,play,LMB5zKq3btM,138709,207084,2025-12-08T10:12:41,1,0,0,0,0,1.6698199764346835,84
241443da-c526-4ad5-9b35-fb2308d55f78,USR_93DA9A21,play,a1CHXkpD9ec,85560,184900,2025-12-08T10:12:41,0,0,0,0,0,0.4627366143861546,80
7e0de47e-df1d-4de3-bc03-88dca81ab60d,USR_93DA9A21,play,dUaCEs3HfdI,117869,177451,2025-12-08T10:12:41,1,0,0,0,0,1.6642340702503788,82
a78a79cf-fc3d-482e-9240-ba975b12baf8,USR_93DA9A21,play,xn81ExKl5VA,254643,280009,2025-12-08T10:12:41,1,0,1,0,0,3.0,91
45f08479-8e6b-4f37-95f1-bb7a3000b1f0,USR_93DA9A21,play,dUaCEs3HfdI,107423,177451,2025-12-08T10:12:41,0,0,0,1,0,0.605367115429048,91
67d4572f-896a-4a29-9c86-b49897f1b562,USR_93DA9A21,play,mmgdG4UvF3Y,97374,155028,2025-12-08T10:12:41,0,0,0,0,0,0.6281058905488041,93
5980ca27-0f7b-48f2-82ea-1b8abcfc029a,USR_93DA9A21,play,dUaCEs3HfdI,148591,177451,2025-12-08T10:12:41,1,0,1,0,0,3.0,95
bde02452-d07c-4d6c-9a06-82e0e0bd6c4d,USR_93DA9A21,play,xn81ExKl5VA,235551,280009,2025-12-08T10:12:41,1,0,1,0,0,3.0,84
9d4cfee4-d95f-4a45-adcc-9bdacdc3ccb8,USR_93DA9A21,play,dUaCEs3HfdI,147409,177451,2025-12-08T10:12:41,0,0,0,0,0,0.8307025601433635,85
aeeb2a62-26f1-4c7a-bd1b-1ae96e115de5,USR_93DA9A21,play,dQA0dS9jzxI,117787,194509,2025-12-08T10:12:41,1,0,0,0,0,1.6055606681438903,83
5d13f454-23b9-45ad-941f-ed294db334cf,USR_93DA9A21,play,dUaCEs3HfdI,126018,177451,2025-12-08T10:12:41,1,0,0,0,0,1.7101566066125296,91
e9b818d6-776a-4bb3-a04a-e33006e6a826,USR_93DA9A21,play,9BVcxHiUjRE,184089,234272,2025-12-08T10:12:41,0,0,0,0,0,0.7857917292719574,82
828b772b-122b-406c-b8e2-2b7043337b8a,USR_93DA9A21,finish,dUaCEs3HfdI,173119,177451,2025-12-08T10:12:41,1,0,1,0,0,3.0,85
685e0547-4350-4d3a-8313-6bbe90b503bc,USR_93DA9A21,finish,xn81ExKl5VA,274957,280009,2025-12-08T10:12:41,1,0,1,1,0,3.0,97
07733e25-b9eb-428d-ad24-6701698c20c8,USR_93DA9A21,play,dUaCEs3HfdI,77741,177451,2025-12-08T10:12:41,0,0,0,0,0,0.4380984046300105,92
11a2de43-55f2-4a42-b771-e7c4cfac9266,USR_93DA9A21,finish,xn81ExKl5VA,271068,280009,2025-12-08T10:12:41,1,0,1,0,0,3.0,89
c54b7cdd-155a-42b8-9fe0-7a784465b41e,USR_93DA9A21,play,dUaCEs3HfdI,101860,177451,2025-12-08T10:12:41,1,0,0,0,0,1.57401761613065,86
c9e1deb1-8e3d-43ea-afa0-698a6862c2ec,USR_93DA9A21,play,xn81ExKl5VA,118882,280009,2025-12-08T10:12:41,0,0,0,0,0,0.424564924698849,87
23fa1b83-f9a5-4a14-b056-77c5d89c36a6,USR_93DA9A21,play,dUaCEs3HfdI,149947,177451,2025-12-08T10:12:41,1,0,1,0,0,3.0,88
8e9a76ba-9c5f-4856-af23-849b9406b2c9,USR_93DA9A21,play,6d7l_cbkv0U,145794,247528,2025-12-08T10:12:41,1,0,0,0,0,1.589000032319576,96
d6635d02-6f9a-4118-8ca4-d6f7bf7b9e46,USR_93DA9A21,play,dUaCEs3HfdI,147902,177451,2025-12-08T10:12:41,1,0,0,0,0,1.833480791880576,88
ec218795-c943-4d6a-a663-298a02a9698d,USR_93DA9A21,play,xn81ExKl5VA,237756,280009,2025-12-08T10:12:41,1,0,0,0,0,1.8491012788874643,89
e4aedbe5-75c9-43bb-88bb-84e0d5cf99ad,USR_93DA9A21,play,dUaCEs3HfdI,134218,177451,2025-12-08T10:12:41,1,0,0,0,0,1.7563665462578402,94
52f2170c-0c05-4418-9036-45288d982d57,USR_93DA9A21,finish,xn81ExKl5VA,265026,280009,2025-12-08T10:12:41,1,0,0,0,0,1.946491005646247,87
5a478ed9-8213-432f-a801-81fb272dd844,USR_93DA9A21,play,dUaCEs3HfdI,116662,177451,2025-12-08T10:12:41,1,0,0,0,0,1.657432192548929,87
f68b4c89-e116-47d7-9e70-d89fcf2e10af,USR_93DA9A21,play,AmZn-3BG6YU,154517,207419,2025-12-08T10:12:41,0,0,0,1,0,0.7449510411293083,96
7f219018-4432-491a-9131-b9c3a6c01e00,USR_93DA9A21,play,dUaCEs3HfdI,122623,177451,2025-12-08T10:12:41,0,0,0,1,0,0.6910245645276725,86
4774bba2-740d-4c89-af88-fff38264d678,USR_93DA9A21,play,xn81ExKl5VA,253031,280009,2025-12-08T10:12:41,1,0,1,0,0,3.0,94
7daa6da4-e3ef-44eb-b032-c3d8a72e44ab,USR_93DA9A21,finish,dUaCEs3HfdI,165170,177451,2025-12-08T10:12:41,1,0,1,0,0,3.0,83
334d5824-0dc0-46fe-b4a3-e2a1abb8aa8c,USR_93DA9A21,finish,EhhiY11Z9-U,242669,261869,2025-12-08T10:12:41,1,0,1,0,0,3.0,89
dfac217b-bd58-4758-ad98-14dfa06dd248,USR_93DA9A21,play,dUaCEs3HfdI,141010,177451,2025-12-08T10:12:41,1,0,0,0,0,1.7946419011445414,96
c770647c-a9f6-44b0-94be-a8812b439600,USR_93DA9A21,play,xn81ExKl5VA,162068,280009,2025-12-08T10:12:41,1,0,0,0,0,1.578795681567378,97
59368f46-7780-4883-8626-467a66ac849f,USR_93DA9A21,play,dUaCEs3HfdI,132008,177451,2025-12-08T10:12:41,0,0,0,0,0,0.7439124039875796,97
a43f1618-66e9-47a7-9363-35a5b9f148cb,USR_93DA9A21,play,xn81ExKl5VA,196684,280009,2025-12-08T10:12:41,1,0,0,0,0,1.7024202793481638,99
9fc0ea61-cc78-4077-95d5-a3340e4cfe11,USR_93DA9A21,finish,dUaCEs3HfdI,166146,177451,2025-12-08T10:12:41,1,0,1,0,0,3.0,95
15b9bb66-a17a-4e28-96a5-8f5622fce53b,USR_93DA9A21,play,xn81ExKl5VA,256144,280009,2025-12-08T10:12:41,1,0,1,0,0,3.0,93
4f2b1463-5a68-4130-92a2-01bfd696c8b6,USR_93DA9A21,play,dUaCEs3HfdI,121759,177451,2025-12-08T10:12:41,1,0,0,0,0,1.6861556147894348,83
c35a68d9-2557-413a-95c1-806211c74960,USR_93DA9A21,play,xn81ExKl5VA,233277,280009,2025-12-08T10:12:41,1,0,1,0,0,3.0,98
8366a22e-0ad3-4db0-aad4-55a48d0932d2,USR_93DA9A21,play,dUaCEs3HfdI,127698,177451,2025-12-08T10:12:41,0,0,0,0,0,0.7196240088813249,90
fb45ed6e-66c3-4a14-8ebb-5418eb3dcdf7,USR_93DA9A21,play,vDK8DxeTdBQ,196215,249304,2025-12-08T10:12:41,1,0,0,0,0,1.7870511504027211,97
e9f397be-95ba-4e3c-8546-77dd073abe2a,USR_93DA9A21,play,dUaCEs3HfdI,159183,177451,2025-12-08T10:12:41,1,0,1,0,0,3.0,90
333a9a77-0c1f-4665-802b-09553f71170d,USR_93DA9A21,play,xn81ExKl5VA,189746,280009,2025-12-08T10:12:41,1,0,0,0,0,1.6776425043480745,92
299e194b-f49d-46d1-bd7c-558014d0f674,USR_93DA9A21,play,dUaCEs3HfdI,152123,177451,2025-12-08T10:12:41,1,0,1,0,0,3.0,85
62052084-773e-49ab-a161-a0e502357eb1,USR_93DA9A21,finish,xn81ExKl5VA,264463,280009,2025-12-08T10:12:41,1,0,1,0,0,3.0,86
080ff70e-02f5-4752-bc29-69aeeaddf435,USR_93DA9A21,play,dUaCEs3HfdI,90515,177451,2025-12-08T10:12:41,1,0,0,1,0,1.510084474023815,99
1801da5b-f26c-4545-92d3-3916bb6c2095,USR_93DA9A21,play,JFfEIbGIImk,129455,244624,2025-12-08T10:12:41,1,0,0,0,0,1.529199914971548,85
0e9cb8c7-686d-4364-93f1-be6b95c131dc,USR_93DA9A21,play,dUaCEs3HfdI,84372,177451,2025-12-08T10:12:41,0,0,0,0,0,0.4754664667992854,85
ab39695f-7b59-4946-8dc3-89be231eb2b5,USR_93DA9A21,play,d__a6dLrbtU,47500,213145,2025-12-08T10:12:41,0,0,0,0,0,0.2228529874029416,94
5f21478f-a130-4431-a83d-98f3d54bfbbd,USR_93DA9A21,play,dUaCEs3HfdI,118451,177451,2025-12-08T10:12:41,0,0,0,0,0,0.6675138488934974,95
e37aed3b-3cb3-4e2d-9035-6c924a6cc497,USR_93DA9A21,play,ESaXJTCfCP4,125746,172424,2025-12-08T10:12:41,1,0,0,0,0,1.7292836264093163,87
2c09d068-4480-4836-89bf-920f99a7c3a2,USR_93DA9A21,play,dUaCEs3HfdI,162952,177451,2025-12-08T10:12:41,1,0,1,0,0,3.0,85
cb945b7e-99f7-45b6-9314-d3a9cfdb282e,USR_93DA9A21,finish,xn81ExKl5VA,271906,280009,2025-12-08T10:12:41,1,0,1,0,0,3.0,94
e218a90f-526a-42e0-890b-4ed9a7a2cec6,USR_93DA9A21,play,o84t0LSOBwI,127027,160484,2025-12-08T10:12:41,1,0,0,0,0,1.7915243887241097,92
0e331f35-78aa-472e-a525-5e5507f7cc3c,USR_93DA9A21,play,dUaCEs3HfdI,143460,177451,2025-12-08T10:12:41,1,0,1,0,0,3.0,97
80fbc237-e8bc-45e2-b366-558ea4bc71e8,USR_93DA9A21,play,xn81ExKl5VA,193957,280009,2025-12-08T10:12:41,1,0,0,0,0,1.6926813066722857,89
6d7aa159-07fa-47b0-9c49-c78e7c720999,USR_93DA9A21,finish,dUaCEs3HfdI,165557,177451,2025-12-08T10:12:41,1,0,1,0,0,3.0,99
601012a5-0d15-494e-8225-66e14859a4c3,USR_93DA9A21,play,xn81ExKl5VA,192240,280009,2025-12-08T10:12:41,1,0,0,0,0,1.6865493609133992,97
92534c1d-ec8c-42dd-beda-75fff94add85,USR_93DA9A21,play,dUaCEs3HfdI,150686,177451,2025-12-08T10:12:41,1,0,1,0,0,3.0,81
29283df4-279e-4da8-a205-1831a77d0437,USR_93DA9A21,finish,xn81ExKl5VA,257994,280009,2025-12-08T10:12:41,1,0,1,0,0,3.0,91
05cbb070-03e8-4617-a368-223c239ba977,USR_93DA9A21,play,dQA0dS9jzxI,69579,194509,2025-12-08T10:12:41,0,0,0,0,0,0.3577160953991846,81
2f368742-7aaf-441a-a6a1-95d429912e04,USR_93DA9A21,play,dUaCEs3HfdI,114709,177451,2025-12-08T10:12:41,1,0,0,0,0,1.6464263374114545,95
681c4d4a-ea8e-483f-a8b8-d5b62cf866c7,USR_93DA9A21,finish,xn81ExKl5VA,275647,280009,2025-12-08T10:12:41,1,0,1,0,0,3.0,82
4f4bfe7f-a84c-48a5-9aaf-302da9baa84e,USR_93DA9A21,play,NwfFwrrC_zg,139557,218654,2025-12-08T10:12:41,1,0,0,0,0,1.6382549598909693,87
d90466ff-df89-413c-a779-d7968ec6872f,USR_93DA9A21,play,dUaCEs3HfdI,82977,177451,2025-12-08T10:12:41,0,0,0,0,0,0.4676051417010893,99
17646207-d6ad-4f31-bf92-f17e09ffd7e7,USR_93DA9A21,play,fVeJ6sJERR4,183434,231894,2025-12-08T10:12:41,1,0,0,0,0,1.79102520979413,88
8c3bd75a-e742-46f7-9ed8-5c95d45cba1e,USR_93DA9A21,finish,dUaCEs3HfdI,169120,177451,2025-12-08T10:12:41,0,0,0,0,0,0.9530518283920631,93
7ee24bd8-3bb1-487c-a0b3-3c728c6a229f,USR_93DA9A21,finish,lTmCtuQvtNY,264811,280518,2025-12-08T10:12:41,1,0,0,0,0,1.9440071581859275,85
0a420970-720f-4eea-90ee-d69e5aa32667,USR_93DA9A21,play,dUaCEs3HfdI,145449,177451,2025-12-08T10:12:41,1,0,0,0,0,1.819657257496436,84
aa252187-8150-429e-b1e9-c51bae02b49b,USR_93DA9A21,play,xn81ExKl5VA,167045,280009,2025-12-08T10:12:41,1,0,0,0,0,1.5965701102464562,83
a1538a69-96eb-44b4-8b4b-7263dc8d6414,USR_93DA9A21,play,iw7kv_5Mshw,204252,250057,2025-12-08T10:12:41,0,0,0,0,0,0.8168217646376627,85
3528b6f1-b111-45f1-81e2-2f609059b81c,USR_93DA9A21,play,dUaCEs3HfdI,161286,177451,2025-12-08T10:12:41,1,0,1,1,0,3.0,91
277fc1db-b465-4b48-a9d2-4c29c9f4fee1,USR_93DA9A21,play,xn81ExKl5VA,215394,280009,2025-12-08T10:12:41,1,0,0,0,0,1.7692395601569948,83
8fd2cf13-1e55-401d-9e18-b6ec03bda953,USR_93DA9A21,play,dUaCEs3HfdI,138416,177451,2025-12-08T10:12:41,0,0,0,0,0,0.7800237812128419,86
d0d94550-73b3-4e44-98d2-0a1aa2f36f96,USR_93DA9A21,play,G0ehTJhrxLQ,91104,229457,2025-12-08T10:12:41,0,0,0,0,0,0.3970417115189338,82
05a368d4-97a0-4592-a44e-5522010d80eb,USR_93DA9A21,play,dUaCEs3HfdI,113765,177451,2025-12-08T10:12:41,1,0,0,0,0,1.6411065589937504,80
64a1c8a4-53fe-4e84-a00d-1aa1f37862f2,USR_93DA9A21,play,xn81ExKl5VA,233211,280009,2025-12-08T10:12:41,1,0,0,0,0,1.8328696577610004,94
6117d941-aae4-409b-9b0d-1da9a83dd567,USR_93DA9A21,play,dUaCEs3HfdI,108567,177451,2025-12-08T10:12:41,1,0,0,1,0,1.6118139655454182,98
581c080f-722f-4eb5-a6ba-0ba4e9e0122e,USR_93DA9A21,play,HMAC5I6KCAk,150896,273814,2025-12-08T10:12:41,0,0,0,0,0,0.5510894256685195,84
426848f8-1619-49c2-a41f-f45a694c2c03,USR_93DA9A21,play,dUaCEs3HfdI,120155,177451,2025-12-08T10:12:41,1,0,0,0,0,1.6771164997661328,99
26d3b5d8-9d73-4200-90c1-9ecc0260140f,USR_93DA9A21,finish,ZIvNNe2FwHo,215055,215303,2025-12-08T10:12:41,1,0,1,0,0,3.0,96
3389ef93-02ac-47d7-a92e-162f6d5afd10,USR_93DA9A21,play,Fd7-FybJlbs,55385,223182,2025-12-08T10:12:41,0,1,0,0,0,-0.9518393060372252,86
a49c152b-c072-4e06-b9b5-bf1aacba0960,USR_93DA9A21,play,dUaCEs3HfdI,148537,177451,2025-12-08T10:12:41,0,0,0,0,0,0.8370592445238404,85
72866f44-eb5d-4482-a7eb-3d9ea3c7cd14,USR_93DA9A21,play,FpBGRmSXlHM,199516,293893,2025-12-08T10:12:41,1,0,0,0,0,1.6788729231386932,90
05c3bdbf-0cd7-4cc6-8761-e8671bdaf58d,USR_93DA9A21,play,dUaCEs3HfdI,115867,177451,2025-12-08T10:12:41,1,0,0,0,0,1.6529520825467312,94
